Name,Prev. Season,Position,Service Time,Salary,G_x,PA_x,H_x,AVG_x,1B_x,2B_x,3B_x,HR_x,BB%_x,K%_x,BB/K_x,BABIP_x,wOBA_x,wRAA_x,wRC_x,RE24_x,O-Swing%_x,Z-Swing%_x,Swing%_x,O-Contact%_x,Z-Contact%_x,Contact%_x,SwStr%_x,EV_x,LA_x,HardHit%_x,Barrel%_x,OPS_x,SB_run,CS_run,UBR_x,Inn_x,E_x,DRS_x,UZR_x,RAA_x,FRM_x,SB_def,CS_def,G_y,PA_y,H_y,AVG_y,1B_y,2B_y,3B_y,HR_y,BB%_y,K%_y,BB/K_y,BABIP_y,wOBA_y,wRAA_y,wRC_y,RE24_y,O-Swing%_y,Z-Swing%_y,Swing%_y,O-Contact%_y,Z-Contact%_y,Contact%_y,SwStr%_y,EV_y,LA_y,HardHit%_y,Barrel%_y,OPS_y,SB_run,CS_run,UBR_y,Inn_y,E_y,DRS_y,UZR_y,RAA_y,FRM_y,SB_def,CS_def,Inn,E,DRS,UZR,RAA,FRM,SB_def,CS_def
James McCann,2017,C,3,2375000,106.0,391.0,89.0,0.253,60.0,14.0,2.0,13.0,0,0,0.29,0.3,0.316,-1.6,46.0,-5.42,0,0,0,0,0,0,0,87.1,15.5,0,0,0.733,1.0,0.0,-1.4,836.33,2.0,-7.0,0.0,0.0,-8.1,57.0,24.0,106.0,391.0,89.0,0.253,60.0,14.0,2.0,13.0,6.6,22.8,0.29,0.3,0.316,-1.6,46.0,-5.42,35.4,68.2,50.3,61.1,87.7,77.5,11.3,87.1,15.5,34.1,7.5,0.733,1.0,0.0,-1.4,836.33,2.0,-7.0,0.0,0.0,-8.1,57.0,24.0,836.33,2.0,-7.0,0.0,0.0,-8.1,57.0,24.0
George Springer,2017,CF,3,12000000,140.0,629.0,155.0,0.283,92.0,29.0,0.0,34.0,0,0,0.58,0.297,0.376,29.2,106.0,32.58,0,0,0,0,0,0,0,89.1,9.3,0,0,0.889,5.0,7.0,0.7,1120.67,1.0,1.0,-2.5,-1.0,0.0,0.0,0.0,140.0,629.0,155.0,0.283,92.0,29.0,0.0,34.0,10.2,17.6,0.58,0.297,0.376,29.2,106.0,32.58,23.7,70.5,44.6,61.7,85.8,78.7,9.5,89.1,9.3,42.7,8.4,0.889,5.0,7.0,0.7,1120.67,1.0,1.0,-2.5,-1.0,0.0,0.0,0.0,1120.67,1.0,1.0,-2.5,-1.0,0.0,0.0,0.0
Evan Gattis,2017,DH,5,6700000,84.0,325.0,79.0,0.263,45.0,22.0,0.0,12.0,0,0,0.36,0.278,0.325,1.2,41.0,2.53,0,0,0,0,0,0,0,88.0,17.4,0,0,0.767,0.0,1.0,-1.7,414.67,9.0,1.0,0.0,0.0,4.5,35.0,4.0,84.0,325.0,79.0,0.263,45.0,22.0,0.0,12.0,5.5,15.4,0.36,0.278,0.325,1.2,41.0,2.53,35.2,68.0,49.2,67.1,88.3,79.6,10.0,88.0,17.4,35.2,5.5,0.767,0.0,1.0,-1.7,414.67,9.0,1.0,0.0,0.0,4.5,35.0,4.0,414.67,9.0,1.0,0.0,0.0,4.5,35.0,4.0
Jake Marisnick,2017,CF,3,1900000,106.0,259.0,56.0,0.243,30.0,10.0,0.0,16.0,0,0,0.22,0.32,0.343,4.8,36.0,1.95,0,0,0,0,0,0,0,88.2,18.4,0,0,0.815,9.0,4.0,3.0,636.33,2.0,3.0,-4.0,5.0,0.0,0.0,0.0,106.0,259.0,56.0,0.243,30.0,10.0,0.0,16.0,7.7,34.7,0.22,0.32,0.343,4.8,36.0,1.95,34.0,70.8,49.7,50.2,77.6,66.9,16.5,88.2,18.4,35.7,11.2,0.815,9.0,4.0,3.0,636.33,2.0,3.0,-4.0,5.0,0.0,0.0,0.0,636.33,2.0,3.0,-4.0,5.0,0.0,0.0,0.0
Martin Maldonado,2017,C,5,3900000,138.0,471.0,95.0,0.221,61.0,19.0,1.0,14.0,0,0,0.13,0.273,0.279,-16.7,41.0,-26.13,0,0,0,0,0,0,0,85.4,12.9,0,0,0.645,0.0,2.0,-0.7,1147.33,2.0,22.0,-0.4,-1.0,21.6,46.0,29.0,138.0,471.0,95.0,0.221,61.0,19.0,1.0,14.0,3.2,25.3,0.13,0.273,0.279,-16.7,41.0,-26.13,34.4,65.6,49.0,54.0,86.1,74.2,12.7,85.4,12.9,31.0,5.6,0.645,0.0,2.0,-0.7,1147.33,2.0,22.0,-0.4,-1.0,21.6,46.0,29.0,1147.33,2.0,22.0,-0.4,-1.0,21.6,46.0,29.0
C.J. Cron,2017,1B,3,2300000,100.0,373.0,84.0,0.248,53.0,14.0,1.0,16.0,0,0,0.23,0.296,0.316,-1.5,44.0,1.8,0,0,0,0,0,0,0,88.7,18.0,0,0,0.741,3.0,2.0,-2.1,815.67,4.0,6.0,-0.1,5.0,0.0,0.0,0.0,100.0,373.0,84.0,0.248,53.0,14.0,1.0,16.0,5.9,25.7,0.23,0.296,0.316,-1.5,44.0,1.8,37.7,70.2,52.2,59.6,84.6,74.7,13.2,88.7,18.0,38.3,10.1,0.741,3.0,2.0,-2.1,815.67,4.0,6.0,-0.1,5.0,0.0,0.0,0.0,815.67,4.0,6.0,-0.1,5.0,0.0,0.0,0.0
Yasmani Grandal,2017,C,5,7900000,129.0,482.0,108.0,0.247,59.0,27.0,0.0,22.0,0,0,0.31,0.298,0.325,1.6,60.0,-4.57,0,0,0,0,0,0,0,88.2,12.6,0,0,0.767,0.0,1.0,-3.7,999.33,6.0,18.0,0.0,0.0,15.9,44.0,21.0,129.0,482.0,108.0,0.247,59.0,27.0,0.0,22.0,8.3,27.0,0.31,0.298,0.325,1.6,60.0,-4.57,31.6,65.2,46.3,60.6,83.0,74.4,11.8,88.2,12.6,38.5,6.4,0.767,0.0,1.0,-3.7,999.33,6.0,18.0,0.0,0.0,15.9,44.0,21.0,999.33,6.0,18.0,0.0,0.0,15.9,44.0,21.0
Enrique Hernandez,2017,2B,3,1600000,140.0,342.0,64.0,0.215,27.0,24.0,2.0,11.0,0,0,0.51,0.254,0.31,-3.1,39.0,-0.38,0,0,0,0,0,0,0,88.5,13.6,0,0,0.729,3.0,0.0,1.8,681.5,6.0,5.0,2.8999999999999995,-1.0,0.0,0.0,0.0,140.0,342.0,64.0,0.215,27.0,24.0,2.0,11.0,12.0,23.4,0.51,0.254,0.31,-3.1,39.0,-0.38,27.0,70.7,46.7,60.7,82.5,75.6,11.4,88.5,13.6,36.7,6.8,0.729,3.0,0.0,1.8,681.5,6.0,5.0,2.8999999999999995,-1.0,0.0,0.0,0.0,681.5,6.0,5.0,2.8999999999999995,-1.0,0.0,0.0,0.0
Joc Pederson,2017,CF,3,2600000,102.0,323.0,58.0,0.212,27.0,20.0,0.0,11.0,0,0,0.57,0.241,0.322,0.3,40.0,-5.37,0,0,0,0,0,0,0,90.1,10.2,0,0,0.738,4.0,3.0,1.5,676.67,1.0,-13.0,-5.9,-7.0,0.0,0.0,0.0,102.0,323.0,58.0,0.212,27.0,20.0,0.0,11.0,12.1,21.1,0.57,0.241,0.322,0.3,40.0,-5.37,24.9,67.2,43.1,63.7,84.7,77.8,9.6,90.1,10.2,42.2,8.3,0.738,4.0,3.0,1.5,676.67,1.0,-13.0,-5.9,-7.0,0.0,0.0,0.0,676.67,1.0,-13.0,-5.9,-7.0,0.0,0.0,0.0
J.T. Realmuto,2017,C,3,2900000,141.0,579.0,148.0,0.278,95.0,31.0,5.0,17.0,0,0,0.34,0.318,0.332,5.4,76.0,4.34,0,0,0,0,0,0,0,88.2,10.1,0,0,0.783,8.0,2.0,1.0,1167.3,6.0,2.0,1.0,0.0,6.4,53.0,25.0,141.0,579.0,148.0,0.278,95.0,31.0,5.0,17.0,6.2,18.3,0.34,0.318,0.332,5.4,76.0,4.34,32.4,65.4,48.2,69.1,89.3,82.2,8.6,88.2,10.1,35.2,6.1,0.783,8.0,2.0,1.0,1167.3,6.0,2.0,1.0,0.0,6.4,53.0,25.0,1167.3,6.0,2.0,1.0,0.0,6.4,53.0,25.0
Justin Bour,2017,1B,3,3400000,108.0,429.0,109.0,0.289,66.0,18.0,0.0,25.0,0,0,0.49,0.322,0.374,19.4,72.0,25.54,0,0,0,0,0,0,0,89.2,9.5,0,0,0.902,1.0,0.0,-4.7,862.33,1.0,-2.0,2.5,1.0,0.0,0.0,0.0,108.0,429.0,109.0,0.289,66.0,18.0,0.0,25.0,11.0,22.1,0.49,0.322,0.374,19.4,72.0,25.54,32.4,62.0,44.7,60.9,83.6,74.0,11.6,89.2,9.5,40.6,8.7,0.902,1.0,0.0,-4.7,862.33,1.0,-2.0,2.5,1.0,0.0,0.0,0.0,862.33,1.0,-2.0,2.5,1.0,0.0,0.0,0.0
Derek Dietrich,2017,2B,3,2900000,135.0,464.0,101.0,0.249,61.0,22.0,5.0,13.0,0,0,0.37,0.294,0.324,1.1,58.0,-0.08,0,0,0,0,0,0,0,85.9,16.6,0,0,0.758,0.0,1.0,0.9,948.67,9.0,-10.0,-3.7,-8.0,0.0,0.0,0.0,135.0,464.0,101.0,0.249,61.0,22.0,5.0,13.0,7.8,21.1,0.37,0.294,0.324,1.1,58.0,-0.08,29.9,65.9,46.5,65.7,90.1,81.6,8.6,85.9,16.6,32.1,5.8,0.758,0.0,1.0,0.9,948.67,9.0,-10.0,-3.7,-8.0,0.0,0.0,0.0,948.67,9.0,-10.0,-3.7,-8.0,0.0,0.0,0.0
Miguel Rojas,2017,SS,3,1180000,90.0,306.0,79.0,0.29,60.0,16.0,2.0,1.0,0,0,0.84,0.324,0.318,-0.6,37.0,2.68,0,0,0,0,0,0,0,83.8,9.3,0,0,0.736,2.0,1.0,0.5,677.3000000000001,10.0,5.0,1.9,0.0,0.0,0.0,0.0,90.0,306.0,79.0,0.29,60.0,16.0,2.0,1.0,8.8,10.5,0.84,0.324,0.318,-0.6,37.0,2.68,34.1,65.7,48.4,73.7,95.2,86.9,6.3,83.8,9.3,22.6,0.0,0.736,2.0,1.0,0.5,677.3000000000001,10.0,5.0,1.9,0.0,0.0,0.0,0.0,677.3000000000001,10.0,5.0,1.9,0.0,0.0,0.0,0.0
Jonathan Villar,2017,2B,3,2550000,122.0,436.0,97.0,0.241,67.0,18.0,1.0,11.0,0,0,0.23,0.33,0.287,-12.4,41.0,-10.68,0,0,0,0,0,0,0,88.3,3.1,0,0,0.665,23.0,8.0,0.8,807.67,16.0,0.0,-6.6,1.0,0.0,0.0,0.0,122.0,436.0,97.0,0.241,67.0,18.0,1.0,11.0,6.9,30.3,0.23,0.33,0.287,-12.4,41.0,-10.68,29.5,68.0,47.4,58.3,77.4,71.1,13.7,88.3,3.1,33.9,5.5,0.665,23.0,8.0,0.8,807.67,16.0,0.0,-6.6,1.0,0.0,0.0,0.0,807.67,16.0,0.0,-6.6,1.0,0.0,0.0,0.0
Hernan Perez,2017,3B,3,1975000,136.0,458.0,112.0,0.259,76.0,19.0,3.0,14.0,0,0,0.25,0.286,0.298,-8.9,47.0,-12.27,0,0,0,0,0,0,0,84.9,10.3,0,0,0.704,13.0,4.0,1.3,934.8,8.0,7.0,3.3,3.0,0.0,0.0,0.0,136.0,458.0,112.0,0.259,76.0,19.0,3.0,14.0,4.4,17.2,0.25,0.286,0.298,-8.9,47.0,-12.27,41.3,65.3,52.0,70.1,86.4,79.3,10.8,84.9,10.3,27.6,3.1,0.704,13.0,4.0,1.3,934.8,8.0,7.0,3.3,3.0,0.0,0.0,0.0,934.8,8.0,7.0,3.3,3.0,0.0,0.0,0.0
Eduardo Escobar,2017,SS,5,4850000,129.0,499.0,116.0,0.254,74.0,16.0,5.0,21.0,0,0,0.34,0.279,0.32,-0.4,60.0,8.18,0,0,0,0,0,0,0,86.5,17.8,0,0,0.758,5.0,1.0,1.4,853.0,6.0,-8.0,-0.7,-1.0,0.0,0.0,0.0,129.0,499.0,116.0,0.254,74.0,16.0,5.0,21.0,6.6,19.6,0.34,0.279,0.32,-0.4,60.0,8.18,35.7,71.5,52.3,66.1,87.4,79.6,10.7,86.5,17.8,30.9,7.4,0.758,5.0,1.0,1.4,853.0,6.0,-8.0,-0.7,-1.0,0.0,0.0,0.0,853.0,6.0,-8.0,-0.7,-1.0,0.0,0.0,0.0
Robbie Grossman,2017,LF,3,2000000,119.0,456.0,94.0,0.246,62.0,22.0,1.0,9.0,0,0,0.85,0.287,0.329,3.2,59.0,8.71,0,0,0,0,0,0,0,86.4,12.2,0,0,0.741,3.0,1.0,-0.8,357.0,4.0,-1.0,-3.4,-1.0,0.0,0.0,0.0,119.0,456.0,94.0,0.246,62.0,22.0,1.0,9.0,14.7,17.3,0.85,0.287,0.329,3.2,59.0,8.71,18.2,62.7,38.4,68.3,89.4,84.0,6.1,86.4,12.2,26.7,2.9,0.741,3.0,1.0,-0.8,357.0,4.0,-1.0,-3.4,-1.0,0.0,0.0,0.0,357.0,4.0,-1.0,-3.4,-1.0,0.0,0.0,0.0
Ehire Adrianza,2017,2B,3,1000000,70.0,186.0,43.0,0.265,30.0,9.0,2.0,2.0,0,0,0.64,0.291,0.302,-3.0,20.0,0.05,0,0,0,0,0,0,0,84.5,14.7,0,0,0.707,8.0,1.0,1.4,409.4,3.0,-1.0,2.9,1.0,0.0,0.0,0.0,70.0,186.0,43.0,0.265,30.0,9.0,2.0,2.0,8.6,13.4,0.64,0.291,0.302,-3.0,20.0,0.05,21.6,65.0,42.5,78.8,93.8,89.8,4.3,84.5,14.7,22.9,2.1,0.707,8.0,1.0,1.4,409.4,3.0,-1.0,2.9,1.0,0.0,0.0,0.0,409.4,3.0,-1.0,2.9,1.0,0.0,0.0,0.0
Travis d'Arnaud,2017,C,4,3475000,112.0,376.0,85.0,0.244,49.0,19.0,1.0,16.0,0,0,0.39,0.25,0.308,-4.1,42.0,-0.72,0,0,0,0,0,0,0,88.0,13.5,0,0,0.735,0.0,0.0,-0.2,779.4,4.0,-2.0,0.0,0.0,4.9,55.0,11.0,112.0,376.0,85.0,0.244,49.0,19.0,1.0,16.0,6.1,15.7,0.39,0.25,0.308,-4.1,42.0,-0.72,32.5,73.7,52.2,65.9,84.0,78.1,11.4,88.0,13.5,35.3,5.5,0.735,0.0,0.0,-0.2,779.4,4.0,-2.0,0.0,0.0,4.9,55.0,11.0,779.4,4.0,-2.0,0.0,0.0,4.9,55.0,11.0
Wilmer Flores,2017,2B,4,3400000,110.0,362.0,91.0,0.271,55.0,17.0,1.0,18.0,0,0,0.31,0.27,0.331,3.2,47.0,-1.25,0,0,0,0,0,0,0,87.6,16.8,0,0,0.795,1.0,1.0,-0.3,694.3,9.0,-9.0,-2.4000000000000004,-6.0,0.0,0.0,0.0,110.0,362.0,91.0,0.271,55.0,17.0,1.0,18.0,4.7,14.9,0.31,0.27,0.331,3.2,47.0,-1.25,34.2,71.8,51.7,76.9,89.8,85.3,7.6,87.6,16.8,34.0,5.2,0.795,1.0,1.0,-0.3,694.3,9.0,-9.0,-2.4000000000000004,-6.0,0.0,0.0,0.0,694.3,9.0,-9.0,-2.4000000000000004,-6.0,0.0,0.0,0.0
Didi Gregorius,2017,SS,4,8250000,136.0,570.0,153.0,0.287,101.0,27.0,0.0,25.0,0,0,0.36,0.287,0.335,6.6,76.0,17.28,0,0,0,0,0,0,0,84.5,17.7,0,0,0.796,3.0,1.0,1.2,1174.67,9.0,8.0,7.0,-7.0,0.0,0.0,0.0,136.0,570.0,153.0,0.287,101.0,27.0,0.0,25.0,4.4,12.3,0.36,0.287,0.335,6.6,76.0,17.28,40.8,81.3,58.2,69.1,88.0,80.4,11.4,84.5,17.7,20.8,3.2,0.796,3.0,1.0,1.2,1174.67,9.0,8.0,7.0,-7.0,0.0,0.0,0.0,1174.67,9.0,8.0,7.0,-7.0,0.0,0.0,0.0
Aaron Hicks,2017,OF,4,2825000,88.0,361.0,80.0,0.266,47.0,18.0,0.0,15.0,0,0,0.76,0.29,0.363,12.8,57.0,14.41,0,0,0,0,0,0,0,86.7,11.7,0,0,0.847,10.0,5.0,3.3,689.67,2.0,15.0,6.9,2.0,0.0,0.0,0.0,88.0,361.0,80.0,0.266,47.0,18.0,0.0,15.0,14.1,18.6,0.76,0.29,0.363,12.8,57.0,14.41,22.5,61.1,39.0,61.6,81.2,74.8,9.8,86.7,11.7,32.5,7.1,0.847,10.0,5.0,3.3,689.67,2.0,15.0,6.9,2.0,0.0,0.0,0.0,689.67,2.0,15.0,6.9,2.0,0.0,0.0,0.0
Austin Romine,2017,C,4,1100000,80.0,252.0,50.0,0.218,38.0,9.0,1.0,2.0,0,0,0.28,0.277,0.25,-15.1,16.0,-11.23,0,0,0,0,0,0,0,86.6,7.9,0,0,0.565,0.0,0.0,-0.6,570.4000000000001,1.0,-2.0,1.3,0.0,1.6,26.0,3.0,80.0,252.0,50.0,0.218,38.0,9.0,1.0,2.0,6.3,22.6,0.28,0.277,0.25,-15.1,16.0,-11.23,34.8,67.6,49.1,63.6,82.5,74.9,12.3,86.6,7.9,36.2,1.7,0.565,0.0,0.0,-0.6,570.4000000000001,1.0,-2.0,1.3,0.0,1.6,26.0,3.0,570.4000000000001,1.0,-2.0,1.3,0.0,1.6,26.0,3.0
Khris Davis,2017,LF,4,10500000,153.0,652.0,140.0,0.247,68.0,28.0,1.0,43.0,0,0,0.37,0.29,0.361,22.1,102.0,26.2,0,0,0,0,0,0,0,92.2,14.2,0,0,0.864,4.0,0.0,0.3,993.0,1.0,-12.0,-10.2,2.0,0.0,0.0,0.0,153.0,652.0,140.0,0.247,68.0,28.0,1.0,43.0,11.2,29.9,0.37,0.29,0.361,22.1,102.0,26.2,26.6,75.2,47.2,49.6,77.9,68.7,14.7,92.2,14.2,52.1,16.9,0.864,4.0,0.0,0.3,993.0,1.0,-12.0,-10.2,2.0,0.0,0.0,0.0,993.0,1.0,-12.0,-10.2,2.0,0.0,0.0,0.0
Marcus Semien,2017,SS,3,3125000,85.0,386.0,85.0,0.249,55.0,19.0,1.0,10.0,0,0,0.45,0.3,0.314,-2.4,45.0,3.91,0,0,0,0,0,0,0,87.1,17.3,0,0,0.722,12.0,1.0,1.8,747.0,9.0,-2.0,-3.5,-6.0,0.0,0.0,0.0,85.0,386.0,85.0,0.249,55.0,19.0,1.0,10.0,9.8,22.0,0.45,0.3,0.314,-2.4,45.0,3.91,26.0,67.5,44.7,59.0,85.3,76.9,10.3,87.1,17.3,29.9,2.3,0.722,12.0,1.0,1.8,747.0,9.0,-2.0,-3.5,-6.0,0.0,0.0,0.0,747.0,9.0,-2.0,-3.5,-6.0,0.0,0.0,0.0
Cesar Hernandez,2017,2B,3,5100000,128.0,577.0,150.0,0.294,109.0,26.0,6.0,9.0,0,0,0.59,0.353,0.346,12.1,82.0,9.61,0,0,0,0,0,0,0,85.7,4.5,0,0,0.793,15.0,5.0,0.8,1100.33,11.0,-2.0,3.4,-3.0,0.0,0.0,0.0,128.0,577.0,150.0,0.294,109.0,26.0,6.0,9.0,10.6,18.0,0.59,0.353,0.346,12.1,82.0,9.61,21.6,61.4,40.3,62.3,88.0,80.7,7.8,85.7,4.5,29.7,2.7,0.793,15.0,5.0,0.8,1100.33,11.0,-2.0,3.4,-3.0,0.0,0.0,0.0,1100.33,11.0,-2.0,3.4,-3.0,0.0,0.0,0.0
Maikel Franco,2017,3B,2,2950000,154.0,623.0,132.0,0.23,78.0,29.0,1.0,24.0,0,0,0.43,0.234,0.292,-15.3,61.0,-21.14,0,0,0,0,0,0,0,88.8,11.5,0,0,0.69,0.0,0.0,-0.5,1268.0,15.0,0.0,-4.2,-1.0,0.0,0.0,0.0,154.0,623.0,132.0,0.23,78.0,29.0,1.0,24.0,6.6,15.2,0.43,0.234,0.292,-15.3,61.0,-21.14,31.5,75.1,50.3,66.0,86.2,79.0,10.5,88.8,11.5,36.3,5.4,0.69,0.0,0.0,-0.5,1268.0,15.0,0.0,-4.2,-1.0,0.0,0.0,0.0,1268.0,15.0,0.0,-4.2,-1.0,0.0,0.0,0.0
Cameron Rupp,2017,C,3,2050000,88.0,331.0,64.0,0.217,33.0,17.0,0.0,14.0,0,0,0.3,0.298,0.304,-4.6,36.0,-5.0,0,0,0,0,0,0,0,88.6,8.4,0,0,0.716,1.0,0.0,-2.5,749.33,8.0,-9.0,0.0,0.0,-12.7,45.0,18.0,88.0,331.0,64.0,0.217,33.0,17.0,0.0,14.0,10.3,34.4,0.3,0.298,0.304,-4.6,36.0,-5.0,27.8,67.6,45.5,54.0,73.4,66.8,15.1,88.6,8.4,41.8,8.8,0.716,1.0,0.0,-2.5,749.33,8.0,-9.0,0.0,0.0,-12.7,45.0,18.0,749.33,8.0,-9.0,0.0,0.0,-12.7,45.0,18.0
Jordy Mercer,2017,SS,5,6750000,145.0,558.0,128.0,0.255,85.0,24.0,5.0,14.0,0,0,0.58,0.284,0.308,-5.9,62.0,-10.86,0,0,0,0,0,0,0,85.8,9.2,0,0,0.733,0.0,4.0,2.0,1241.67,10.0,-12.0,-0.3,3.0,0.0,0.0,0.0,145.0,558.0,128.0,0.255,85.0,24.0,5.0,14.0,9.1,15.8,0.58,0.284,0.308,-5.9,62.0,-10.86,26.2,59.8,41.8,72.2,91.8,85.2,6.2,85.8,9.2,32.0,2.9,0.733,0.0,4.0,2.0,1241.67,10.0,-12.0,-0.3,3.0,0.0,0.0,0.0,1241.67,10.0,-12.0,-0.3,3.0,0.0,0.0,0.0
Freddy Galvis,2017,SS,5,6825000,162.0,663.0,155.0,0.255,108.0,29.0,6.0,12.0,0,0,0.41,0.292,0.298,-13.0,68.0,-9.76,0,0,0,0,0,0,0,86.3,15.2,0,0,0.69,14.0,5.0,-0.4,1369.3,7.0,5.0,3.5,5.0,0.0,0.0,0.0,162.0,663.0,155.0,0.255,108.0,29.0,6.0,12.0,6.8,16.7,0.41,0.292,0.298,-13.0,68.0,-9.76,33.1,67.0,48.4,74.8,90.0,84.3,7.6,86.3,15.2,23.5,2.4,0.69,14.0,5.0,-0.4,1369.3,7.0,5.0,3.5,5.0,0.0,0.0,0.0,1369.3,7.0,5.0,3.5,5.0,0.0,0.0,0.0
Cory Spangenberg,2017,3B,3,1700000,129.0,486.0,117.0,0.264,84.0,18.0,2.0,13.0,0,0,0.27,0.342,0.313,-3.3,56.0,2.64,0,0,0,0,0,0,0,87.1,9.9,0,0,0.723,11.0,3.0,2.5,1014.0,13.0,-9.0,-5.6000000000000005,-8.0,0.0,0.0,0.0,129.0,486.0,117.0,0.264,84.0,18.0,2.0,13.0,7.0,26.3,0.27,0.342,0.313,-3.3,56.0,2.64,32.5,67.5,48.7,58.3,83.5,74.5,12.4,87.1,9.9,28.8,3.8,0.723,11.0,3.0,2.5,1014.0,13.0,-9.0,-5.6000000000000005,-8.0,0.0,0.0,0.0,1014.0,13.0,-9.0,-5.6000000000000005,-8.0,0.0,0.0,0.0
Matt Szczur,2017,OF,2,950000,119.0,237.0,44.0,0.226,27.0,12.0,2.0,3.0,0,0,0.77,0.275,0.316,-1.0,28.0,2.56,0,0,0,0,0,0,0,83.8,17.3,0,0,0.704,0.0,2.0,0.7,430.67,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,119.0,237.0,44.0,0.226,27.0,12.0,2.0,3.0,14.3,18.6,0.77,0.275,0.316,-1.0,28.0,2.56,23.3,67.1,43.3,69.5,84.6,80.2,8.6,83.8,17.3,19.4,1.3,0.704,0.0,2.0,0.7,430.67,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,430.67,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
Joe Panik,2017,2B,3,3450000,138.0,573.0,147.0,0.288,104.0,28.0,5.0,10.0,0,0,0.85,0.301,0.329,3.7,74.0,9.38,0,0,0,0,0,0,0,85.0,11.4,0,0,0.768,4.0,1.0,-2.5,1191.0,9.0,-7.0,-1.2,-4.0,0.0,0.0,0.0,138.0,573.0,147.0,0.288,104.0,28.0,5.0,10.0,8.0,9.4,0.85,0.301,0.329,3.7,74.0,9.38,24.5,64.9,43.3,78.2,95.0,89.9,4.4,85.0,11.4,23.7,2.4,0.768,4.0,1.0,-2.5,1191.0,9.0,-7.0,-1.2,-4.0,0.0,0.0,0.0,1191.0,9.0,-7.0,-1.2,-4.0,0.0,0.0,0.0
Mike Zunino,2017,C,3,2975000,124.0,435.0,97.0,0.251,47.0,25.0,0.0,25.0,0,0,0.24,0.355,0.355,12.4,65.0,6.94,0,0,0,0,0,0,0,90.3,20.5,0,0,0.84,1.0,0.0,-1.8,994.0,7.0,4.0,0.0,0.0,10.2,54.0,17.0,124.0,435.0,97.0,0.251,47.0,25.0,0.0,25.0,9.0,36.8,0.24,0.355,0.355,12.4,65.0,6.94,30.1,72.3,49.5,43.7,73.6,63.7,17.9,90.3,20.5,46.9,14.0,0.84,1.0,0.0,-1.8,994.0,7.0,4.0,0.0,0.0,10.2,54.0,17.0,994.0,7.0,4.0,0.0,0.0,10.2,54.0,17.0
Marcell Ozuna,2017,LF,4,9000000,159.0,679.0,191.0,0.312,122.0,30.0,2.0,37.0,0,0,0.44,0.355,0.388,38.4,121.0,45.55,0,0,0,0,0,0,0,90.7,10.1,0,0,0.924,1.0,3.0,-3.1,1354.33,5.0,6.0,2.8000000000000003,2.0,0.0,0.0,0.0,159.0,679.0,191.0,0.312,122.0,30.0,2.0,37.0,9.4,21.2,0.44,0.355,0.388,38.4,121.0,45.55,33.1,73.1,49.6,59.2,83.9,74.3,12.8,90.7,10.1,45.4,8.5,0.924,1.0,3.0,-3.1,1354.33,5.0,6.0,2.8000000000000003,2.0,0.0,0.0,0.0,1354.33,5.0,6.0,2.8000000000000003,2.0,0.0,0.0,0.0
Randal Grichuk,2017,RF,3,2800000,122.0,442.0,98.0,0.238,48.0,25.0,3.0,22.0,0,0,0.2,0.293,0.315,-2.0,52.0,-7.46,0,0,0,0,0,0,0,89.0,16.2,0,0,0.758,6.0,1.0,1.9,914.3,3.0,2.0,5.0,5.0,0.0,0.0,0.0,122.0,442.0,98.0,0.238,48.0,25.0,3.0,22.0,5.9,30.1,0.2,0.293,0.315,-2.0,52.0,-7.46,35.3,70.8,51.2,57.1,83.2,73.3,13.7,89.0,16.2,41.3,14.6,0.758,6.0,1.0,1.9,914.3,3.0,2.0,5.0,5.0,0.0,0.0,0.0,914.3,3.0,2.0,5.0,5.0,0.0,0.0,0.0
Corey Dickerson,2017,LF,4,5950000,150.0,629.0,166.0,0.282,102.0,33.0,4.0,27.0,0,0,0.23,0.338,0.341,10.6,87.0,11.49,0,0,0,0,0,0,0,87.1,13.9,0,0,0.815,4.0,3.0,0.4,753.0,1.0,1.0,2.5,-1.0,0.0,0.0,0.0,150.0,629.0,166.0,0.282,102.0,33.0,4.0,27.0,5.6,24.2,0.23,0.338,0.341,10.6,87.0,11.49,45.5,78.5,58.7,71.6,75.3,73.6,15.5,87.1,13.9,31.7,6.8,0.815,4.0,3.0,0.4,753.0,1.0,1.0,2.5,-1.0,0.0,0.0,0.0,753.0,1.0,1.0,2.5,-1.0,0.0,0.0,0.0
Adeiny Hechavarria,2017,SS,5,5900000,97.0,348.0,86.0,0.261,59.0,14.0,5.0,8.0,0,0,0.19,0.304,0.295,-7.7,35.0,-5.25,0,0,0,0,0,0,0,87.8,9.8,0,0,0.695,4.0,1.0,0.0,813.33,4.0,-6.0,4.5,4.0,0.0,0.0,0.0,97.0,348.0,86.0,0.261,59.0,14.0,5.0,8.0,3.7,19.3,0.19,0.304,0.295,-7.7,35.0,-5.25,43.1,74.7,57.5,63.1,88.0,77.9,12.7,87.8,9.8,34.5,2.6,0.695,4.0,1.0,0.0,813.33,4.0,-6.0,4.5,4.0,0.0,0.0,0.0,813.33,4.0,-6.0,4.5,4.0,0.0,0.0,0.0
